BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490351126054,48667,36014,1500000US490351126054,"Block Group 4, Census Tract 1126.05, Salt Lake County, Utah"
BG_490351126055,81719,20457,1500000US490351126055,"Block Group 5, Census Tract 1126.05, Salt Lake County, Utah"
BG_490351126081,124000,36295,1500000US490351126081,"Block Group 1, Census Tract 1126.08, Salt Lake County, Utah"
BG_490351126082,107303,16619,1500000US490351126082,"Block Group 2, Census Tract 1126.08, Salt Lake County, Utah"
BG_490351126083,107063,10800,1500000US490351126083,"Block Group 3, Census Tract 1126.08, Salt Lake County, Utah"
BG_490351126084,66719,56713,1500000US490351126084,"Block Group 4, Census Tract 1126.08, Salt Lake County, Utah"
BG_490351126091,130238,29091,1500000US490351126091,"Block Group 1, Census Tract 1126.09, Salt Lake County, Utah"
BG_490351126092,90759,12329,1500000US490351126092,"Block Group 2, Census Tract 1126.09, Salt Lake County, Utah"
BG_490351126093,101356,9373,1500000US490351126093,"Block Group 3, Census Tract 1126.09, Salt Lake County, Utah"
BG_490351126101,44100,25661,1500000US490351126101,"Block Group 1, Census Tract 1126.10, Salt Lake County, Utah"
BG_490351126102,80313,30352,1500000US490351126102,"Block Group 2, Census Tract 1126.10, Salt Lake County, Utah"
BG_490351126103,86500,19619,1500000US490351126103,"Block Group 3, Census Tract 1126.10, Salt Lake County, Utah"
BG_490351126111,87344,59263,1500000US490351126111,"Block Group 1, Census Tract 1126.11, Salt Lake County, Utah"
BG_490351126112,93032,9890,1500000US490351126112,"Block Group 2, Census Tract 1126.11, Salt Lake County, Utah"
BG_490351126113,87731,22740,1500000US490351126113,"Block Group 3, Census Tract 1126.11, Salt Lake County, Utah"
BG_490351126114,80263,27386,1500000US490351126114,"Block Group 4, Census Tract 1126.11, Salt Lake County, Utah"
BG_490351126121,88036,14732,1500000US490351126121,"Block Group 1, Census Tract 1126.12, Salt Lake County, Utah"
BG_490351126122,66858,11505,1500000US490351126122,"Block Group 2, Census Tract 1126.12, Salt Lake County, Utah"
BG_490351126131,124886,17113,1500000US490351126131,"Block Group 1, Census Tract 1126.13, Salt Lake County, Utah"
BG_490351126132,88516,12089,1500000US490351126132,"Block Group 2, Census Tract 1126.13, Salt Lake County, Utah"
BG_490351126133,104643,16499,1500000US490351126133,"Block Group 3, Census Tract 1126.13, Salt Lake County, Utah"
BG_490351126141,101094,31990,1500000US490351126141,"Block Group 1, Census Tract 1126.14, Salt Lake County, Utah"
BG_490351126142,102083,32404,1500000US490351126142,"Block Group 2, Census Tract 1126.14, Salt Lake County, Utah"
BG_490351126151,115250,14493,1500000US490351126151,"Block Group 1, Census Tract 1126.15, Salt Lake County, Utah"
BG_490351126152,127303,16796,1500000US490351126152,"Block Group 2, Census Tract 1126.15, Salt Lake County, Utah"
BG_490351126161,96667,23676,1500000US490351126161,"Block Group 1, Census Tract 1126.16, Salt Lake County, Utah"
BG_490351126162,142885,30869,1500000US490351126162,"Block Group 2, Census Tract 1126.16, Salt Lake County, Utah"
BG_490351126171,136979,19049,1500000US490351126171,"Block Group 1, Census Tract 1126.17, Salt Lake County, Utah"
BG_490351126172,149095,18448,1500000US490351126172,"Block Group 2, Census Tract 1126.17, Salt Lake County, Utah"
BG_490351126173,98500,34938,1500000US490351126173,"Block Group 3, Census Tract 1126.17, Salt Lake County, Utah"
BG_490351126181,79853,33379,1500000US490351126181,"Block Group 1, Census Tract 1126.18, Salt Lake County, Utah"
BG_490351126182,82891,14781,1500000US490351126182,"Block Group 2, Census Tract 1126.18, Salt Lake County, Utah"
BG_490351126191,146173,13742,1500000US490351126191,"Block Group 1, Census Tract 1126.19, Salt Lake County, Utah"
BG_490351126192,100078,10679,1500000US490351126192,"Block Group 2, Census Tract 1126.19, Salt Lake County, Utah"
BG_490351127001,87105,21545,1500000US490351127001,"Block Group 1, Census Tract 1127, Salt Lake County, Utah"
BG_490351127002,56648,20736,1500000US490351127002,"Block Group 2, Census Tract 1127, Salt Lake County, Utah"
BG_490351127003,32075,19601,1500000US490351127003,"Block Group 3, Census Tract 1127, Salt Lake County, Utah"
BG_490351127004,65990,8255,1500000US490351127004,"Block Group 4, Census Tract 1127, Salt Lake County, Utah"
BG_490351128041,75685,7253,1500000US490351128041,"Block Group 1, Census Tract 1128.04, Salt Lake County, Utah"
BG_490351128042,111250,12115,1500000US490351128042,"Block Group 2, Census Tract 1128.04, Salt Lake County, Utah"
BG_490351128043,109129,10983,1500000US490351128043,"Block Group 3, Census Tract 1128.04, Salt Lake County, Utah"
BG_490351128044,117887,9740,1500000US490351128044,"Block Group 4, Census Tract 1128.04, Salt Lake County, Utah"
BG_490351128051,114808,22771,1500000US490351128051,"Block Group 1, Census Tract 1128.05, Salt Lake County, Utah"
BG_490351128052,86724,15089,1500000US490351128052,"Block Group 2, Census Tract 1128.05, Salt Lake County, Utah"
BG_490351128053,121250,37461,1500000US490351128053,"Block Group 3, Census Tract 1128.05, Salt Lake County, Utah"
BG_490351128101,150446,12024,1500000US490351128101,"Block Group 1, Census Tract 1128.10, Salt Lake County, Utah"
BG_490351128102,102242,13712,1500000US490351128102,"Block Group 2, Census Tract 1128.10, Salt Lake County, Utah"
BG_490351128103,122067,39973,1500000US490351128103,"Block Group 3, Census Tract 1128.10, Salt Lake County, Utah"
BG_490351128121,57500,15250,1500000US490351128121,"Block Group 1, Census Tract 1128.12, Salt Lake County, Utah"
BG_490351128122,54545,15524,1500000US490351128122,"Block Group 2, Census Tract 1128.12, Salt Lake County, Utah"
BG_490351128123,99934,10133,1500000US490351128123,"Block Group 3, Census Tract 1128.12, Salt Lake County, Utah"
BG_490351128124,91354,13457,1500000US490351128124,"Block Group 4, Census Tract 1128.12, Salt Lake County, Utah"
BG_490351128131,124196,20939,1500000US490351128131,"Block Group 1, Census Tract 1128.13, Salt Lake County, Utah"
BG_490351128132,111875,22749,1500000US490351128132,"Block Group 2, Census Tract 1128.13, Salt Lake County, Utah"
BG_490351128133,95542,14528,1500000US490351128133,"Block Group 3, Census Tract 1128.13, Salt Lake County, Utah"
BG_490351128134,149118,75005,1500000US490351128134,"Block Group 4, Census Tract 1128.13, Salt Lake County, Utah"
BG_490351128141,107723,26184,1500000US490351128141,"Block Group 1, Census Tract 1128.14, Salt Lake County, Utah"
BG_490351128142,165556,38661,1500000US490351128142,"Block Group 2, Census Tract 1128.14, Salt Lake County, Utah"
BG_490351128151,118295,20838,1500000US490351128151,"Block Group 1, Census Tract 1128.15, Salt Lake County, Utah"
BG_490351128152,165455,23158,1500000US490351128152,"Block Group 2, Census Tract 1128.15, Salt Lake County, Utah"
BG_490351128161,158977,49220,1500000US490351128161,"Block Group 1, Census Tract 1128.16, Salt Lake County, Utah"
BG_490351128162,157964,46485,1500000US490351128162,"Block Group 2, Census Tract 1128.16, Salt Lake County, Utah"
BG_490351128163,102422,21176,1500000US490351128163,"Block Group 3, Census Tract 1128.16, Salt Lake County, Utah"
BG_490351128171,95634,17515,1500000US490351128171,"Block Group 1, Census Tract 1128.17, Salt Lake County, Utah"
BG_490351128172,83693,15154,1500000US490351128172,"Block Group 2, Census Tract 1128.17, Salt Lake County, Utah"
BG_490351128173,157171,57898,1500000US490351128173,"Block Group 3, Census Tract 1128.17, Salt Lake County, Utah"
BG_490351128181,-,**,1500000US490351128181,"Block Group 1, Census Tract 1128.18, Salt Lake County, Utah"
BG_490351128191,64118,20064,1500000US490351128191,"Block Group 1, Census Tract 1128.19, Salt Lake County, Utah"
BG_490351128192,158438,13812,1500000US490351128192,"Block Group 2, Census Tract 1128.19, Salt Lake County, Utah"
BG_490351128201,100972,23570,1500000US490351128201,"Block Group 1, Census Tract 1128.20, Salt Lake County, Utah"
BG_490351128202,122426,23960,1500000US490351128202,"Block Group 2, Census Tract 1128.20, Salt Lake County, Utah"
BG_490351128211,121875,22231,1500000US490351128211,"Block Group 1, Census Tract 1128.21, Salt Lake County, Utah"
BG_490351128212,158021,35977,1500000US490351128212,"Block Group 2, Census Tract 1128.21, Salt Lake County, Utah"
BG_490351128221,67432,14284,1500000US490351128221,"Block Group 1, Census Tract 1128.22, Salt Lake County, Utah"
BG_490351128222,78594,17689,1500000US490351128222,"Block Group 2, Census Tract 1128.22, Salt Lake County, Utah"
BG_490351128231,121696,9370,1500000US490351128231,"Block Group 1, Census Tract 1128.23, Salt Lake County, Utah"
BG_490351128232,103750,30847,1500000US490351128232,"Block Group 2, Census Tract 1128.23, Salt Lake County, Utah"
BG_490351128233,96389,11230,1500000US490351128233,"Block Group 3, Census Tract 1128.23, Salt Lake County, Utah"
BG_490351129041,90990,11968,1500000US490351129041,"Block Group 1, Census Tract 1129.04, Salt Lake County, Utah"
BG_490351129042,80800,13974,1500000US490351129042,"Block Group 2, Census Tract 1129.04, Salt Lake County, Utah"
BG_490351129043,51250,28724,1500000US490351129043,"Block Group 3, Census Tract 1129.04, Salt Lake County, Utah"
BG_490351129044,50682,14014,1500000US490351129044,"Block Group 4, Census Tract 1129.04, Salt Lake County, Utah"
BG_490351129051,86188,19347,1500000US490351129051,"Block Group 1, Census Tract 1129.05, Salt Lake County, Utah"
BG_490351129052,118036,33480,1500000US490351129052,"Block Group 2, Census Tract 1129.05, Salt Lake County, Utah"
BG_490351129053,111250,12469,1500000US490351129053,"Block Group 3, Census Tract 1129.05, Salt Lake County, Utah"
BG_490351129071,68824,13227,1500000US490351129071,"Block Group 1, Census Tract 1129.07, Salt Lake County, Utah"
BG_490351129072,99282,18382,1500000US490351129072,"Block Group 2, Census Tract 1129.07, Salt Lake County, Utah"
BG_490351129073,56818,46079,1500000US490351129073,"Block Group 3, Census Tract 1129.07, Salt Lake County, Utah"
BG_490351129121,88571,19018,1500000US490351129121,"Block Group 1, Census Tract 1129.12, Salt Lake County, Utah"
BG_490351129122,83824,3983,1500000US490351129122,"Block Group 2, Census Tract 1129.12, Salt Lake County, Utah"
BG_490351129131,113620,17117,1500000US490351129131,"Block Group 1, Census Tract 1129.13, Salt Lake County, Utah"
BG_490351129132,80044,8328,1500000US490351129132,"Block Group 2, Census Tract 1129.13, Salt Lake County, Utah"
BG_490351129133,86413,18027,1500000US490351129133,"Block Group 3, Census Tract 1129.13, Salt Lake County, Utah"
BG_490351129141,109375,36918,1500000US490351129141,"Block Group 1, Census Tract 1129.14, Salt Lake County, Utah"
BG_490351129142,60625,22302,1500000US490351129142,"Block Group 2, Census Tract 1129.14, Salt Lake County, Utah"
BG_490351129143,88253,21281,1500000US490351129143,"Block Group 3, Census Tract 1129.14, Salt Lake County, Utah"
BG_490351129144,77500,22004,1500000US490351129144,"Block Group 4, Census Tract 1129.14, Salt Lake County, Utah"
BG_490351129161,54148,14674,1500000US490351129161,"Block Group 1, Census Tract 1129.16, Salt Lake County, Utah"
BG_490351129162,71750,16281,1500000US490351129162,"Block Group 2, Census Tract 1129.16, Salt Lake County, Utah"
BG_490351129163,92500,36740,1500000US490351129163,"Block Group 3, Census Tract 1129.16, Salt Lake County, Utah"
BG_490351129171,70395,48659,1500000US490351129171,"Block Group 1, Census Tract 1129.17, Salt Lake County, Utah"
BG_490351129172,78750,16851,1500000US490351129172,"Block Group 2, Census Tract 1129.17, Salt Lake County, Utah"
BG_490351129181,63438,6906,1500000US490351129181,"Block Group 1, Census Tract 1129.18, Salt Lake County, Utah"
BG_490351129182,61000,11968,1500000US490351129182,"Block Group 2, Census Tract 1129.18, Salt Lake County, Utah"
BG_490351129201,52619,11937,1500000US490351129201,"Block Group 1, Census Tract 1129.20, Salt Lake County, Utah"
BG_490351129202,86402,10553,1500000US490351129202,"Block Group 2, Census Tract 1129.20, Salt Lake County, Utah"
BG_490351129211,77778,24116,1500000US490351129211,"Block Group 1, Census Tract 1129.21, Salt Lake County, Utah"
BG_490351129212,78036,60472,1500000US490351129212,"Block Group 2, Census Tract 1129.21, Salt Lake County, Utah"
BG_490351129213,75815,6488,1500000US490351129213,"Block Group 3, Census Tract 1129.21, Salt Lake County, Utah"
BG_490351130071,97218,12689,1500000US490351130071,"Block Group 1, Census Tract 1130.07, Salt Lake County, Utah"
BG_490351130072,101528,16126,1500000US490351130072,"Block Group 2, Census Tract 1130.07, Salt Lake County, Utah"
BG_490351130081,141750,23511,1500000US490351130081,"Block Group 1, Census Tract 1130.08, Salt Lake County, Utah"
BG_490351130082,133942,21155,1500000US490351130082,"Block Group 2, Census Tract 1130.08, Salt Lake County, Utah"
BG_490351130083,122768,12576,1500000US490351130083,"Block Group 3, Census Tract 1130.08, Salt Lake County, Utah"
BG_490351130084,128500,15850,1500000US490351130084,"Block Group 4, Census Tract 1130.08, Salt Lake County, Utah"
BG_490351130101,113375,42877,1500000US490351130101,"Block Group 1, Census Tract 1130.10, Salt Lake County, Utah"
BG_490351130102,103237,18959,1500000US490351130102,"Block Group 2, Census Tract 1130.10, Salt Lake County, Utah"
BG_490351130103,83304,37834,1500000US490351130103,"Block Group 3, Census Tract 1130.10, Salt Lake County, Utah"
BG_490351130104,103000,21550,1500000US490351130104,"Block Group 4, Census Tract 1130.10, Salt Lake County, Utah"
BG_490351130111,99847,41128,1500000US490351130111,"Block Group 1, Census Tract 1130.11, Salt Lake County, Utah"
BG_490351130112,131719,28874,1500000US490351130112,"Block Group 2, Census Tract 1130.11, Salt Lake County, Utah"
BG_490351130113,84688,25754,1500000US490351130113,"Block Group 3, Census Tract 1130.11, Salt Lake County, Utah"
BG_490351130121,123194,22028,1500000US490351130121,"Block Group 1, Census Tract 1130.12, Salt Lake County, Utah"
BG_490351130122,134219,19071,1500000US490351130122,"Block Group 2, Census Tract 1130.12, Salt Lake County, Utah"
BG_490351130131,121563,52365,1500000US490351130131,"Block Group 1, Census Tract 1130.13, Salt Lake County, Utah"
BG_490351130132,121118,15121,1500000US490351130132,"Block Group 2, Census Tract 1130.13, Salt Lake County, Utah"
BG_490351130141,84674,23885,1500000US490351130141,"Block Group 1, Census Tract 1130.14, Salt Lake County, Utah"
BG_490351130142,90656,10308,1500000US490351130142,"Block Group 2, Census Tract 1130.14, Salt Lake County, Utah"
BG_490351130161,135761,23721,1500000US490351130161,"Block Group 1, Census Tract 1130.16, Salt Lake County, Utah"
BG_490351130162,111000,16289,1500000US490351130162,"Block Group 2, Census Tract 1130.16, Salt Lake County, Utah"
BG_490351130171,93839,18319,1500000US490351130171,"Block Group 1, Census Tract 1130.17, Salt Lake County, Utah"
BG_490351130172,72328,25321,1500000US490351130172,"Block Group 2, Census Tract 1130.17, Salt Lake County, Utah"
BG_490351130173,100221,15763,1500000US490351130173,"Block Group 3, Census Tract 1130.17, Salt Lake County, Utah"
BG_490351130174,83864,19738,1500000US490351130174,"Block Group 4, Census Tract 1130.17, Salt Lake County, Utah"
BG_490351130191,100732,10719,1500000US490351130191,"Block Group 1, Census Tract 1130.19, Salt Lake County, Utah"
BG_490351130201,103274,3808,1500000US490351130201,"Block Group 1, Census Tract 1130.20, Salt Lake County, Utah"
BG_490351131011,95809,19282,1500000US490351131011,"Block Group 1, Census Tract 1131.01, Salt Lake County, Utah"
BG_490351131012,84362,4263,1500000US490351131012,"Block Group 2, Census Tract 1131.01, Salt Lake County, Utah"
BG_490351131013,55647,19842,1500000US490351131013,"Block Group 3, Census Tract 1131.01, Salt Lake County, Utah"
BG_490351131014,100114,16548,1500000US490351131014,"Block Group 4, Census Tract 1131.01, Salt Lake County, Utah"
BG_490351131021,96360,15334,1500000US490351131021,"Block Group 1, Census Tract 1131.02, Salt Lake County, Utah"
BG_490351131022,84625,25870,1500000US490351131022,"Block Group 2, Census Tract 1131.02, Salt Lake County, Utah"
BG_490351131051,80909,19481,1500000US490351131051,"Block Group 1, Census Tract 1131.05, Salt Lake County, Utah"
BG_490351131052,108333,9888,1500000US490351131052,"Block Group 2, Census Tract 1131.05, Salt Lake County, Utah"
BG_490351131071,74634,24918,1500000US490351131071,"Block Group 1, Census Tract 1131.07, Salt Lake County, Utah"
BG_490351131072,117485,20134,1500000US490351131072,"Block Group 2, Census Tract 1131.07, Salt Lake County, Utah"
BG_490351131073,91739,10426,1500000US490351131073,"Block Group 3, Census Tract 1131.07, Salt Lake County, Utah"
