"B19013_001E","B19013_001M","GEO_ID","NAME"
"88167","19381","1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah"
"83458","26907","1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah"
"92594","10110","1500000US490351135341","Block Group 1, Census Tract 1135.34, Salt Lake County, Utah"
"105192","24578","1500000US490351135342","Block Group 2, Census Tract 1135.34, Salt Lake County, Utah"
"105475","7710","1500000US490351135351","Block Group 1, Census Tract 1135.35, Salt Lake County, Utah"
"87875","14107","1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah"
"72591","22007","1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah"
"70083","23142","1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah"
"71250","15842","1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah"
"70938","5970","1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah"
"75781","10312","1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah"
"79044","11694","1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah"
"81250","32080","1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah"
"52679","6105","1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah"
"56875","11244","1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah"
"46706","12350","1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah"
"54076","16085","1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah"
"80329","22555","1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah"
"39896","21742","1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah"
"68450","14857","1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah"
"49271","8178","1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah"
"78491","6760","1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah"
"64850","17089","1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah"
"77614","15782","1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah"
"81000","38245","1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah"
"68194","27462","1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah"
"49274","3975","1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah"
"49519","6230","1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah"
"62610","13916","1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah"
"64500","5157","1500000US490351138031","Block Group 1, Census Tract 1138.03, Salt Lake County, Utah"
"91121","14646","1500000US490351138032","Block Group 2, Census Tract 1138.03, Salt Lake County, Utah"
"77727","29210","1500000US490351138033","Block Group 3, Census Tract 1138.03, Salt Lake County, Utah"
"87931","11232","1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah"
"54583","15125","1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah"
"63879","8347","1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah"
"72875","21927","1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah"
"75714","19005","1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah"
"59695","11630","1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah"
"58348","12665","1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah"
"60259","11850","1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah"
"79694","15809","1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah"
"71938","7387","1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah"
"47923","12651","1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah"
"55711","4528","1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah"
"44186","10526","1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah"
"83958","8011","1500000US490351139071","Block Group 1, Census Tract 1139.07, Salt Lake County, Utah"
"61083","16287","1500000US490351139072","Block Group 2, Census Tract 1139.07, Salt Lake County, Utah"
"59267","39172","1500000US490351139073","Block Group 3, Census Tract 1139.07, Salt Lake County, Utah"
"54074","12100","1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah"
"67222","23496","1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah"
"88750","27859","1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah"
"69656","9677","1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah"
"86641","8649","1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah"
"48750","22335","1500000US490351143001","Block Group 1, Census Tract 1143, Salt Lake County, Utah"
"59167","18912","1500000US490351143002","Block Group 2, Census Tract 1143, Salt Lake County, Utah"
"109184","18344","1500000US490351143003","Block Group 3, Census Tract 1143, Salt Lake County, Utah"
"103459","12398","1500000US490351143004","Block Group 4, Census Tract 1143, Salt Lake County, Utah"
"66250","15434","1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah"
"76375","28497","1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah"
"74063","8853","1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah"
"120761","29625","1500000US490351146001","Block Group 1, Census Tract 1146, Salt Lake County, Utah"
"94167","13991","1500000US490351146002","Block Group 2, Census Tract 1146, Salt Lake County, Utah"
"131500","31534","1500000US490351146003","Block Group 3, Census Tract 1146, Salt Lake County, Utah"
"68810","5808","1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah"
"64983","3234","1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah"
"224559","77199","1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah"
"196354","32677","1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah"
"208194","78607","1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah"
"111812","8784","1500000US490351151061","Block Group 1, Census Tract 1151.06, Salt Lake County, Utah"
"118659","9643","1500000US490351152091","Block Group 1, Census Tract 1152.09, Salt Lake County, Utah"
"60000","16952","1500000US490351152092","Block Group 2, Census Tract 1152.09, Salt Lake County, Utah"
"-","**","1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah"
"32250","5525","1500000US490379420001","Block Group 1, Census Tract 9420, San Juan County, Utah"
"26940","2955","1500000US490379420002","Block Group 2, Census Tract 9420, San Juan County, Utah"
"24265","5611","1500000US490379421001","Block Group 1, Census Tract 9421, San Juan County, Utah"
"26518","4253","1500000US490379421002","Block Group 2, Census Tract 9421, San Juan County, Utah"
"47301","18271","1500000US490379781001","Block Group 1, Census Tract 9781, San Juan County, Utah"
"64784","6126","1500000US490379781002","Block Group 2, Census Tract 9781, San Juan County, Utah"
"54241","7090","1500000US490379781003","Block Group 3, Census Tract 9781, San Juan County, Utah"
"-","**","1500000US490379782001","Block Group 1, Census Tract 9782, San Juan County, Utah"
"79241","7739","1500000US490379782002","Block Group 2, Census Tract 9782, San Juan County, Utah"
"58586","12330","1500000US490379782003","Block Group 3, Census Tract 9782, San Juan County, Utah"
"38478","11238","1500000US490379782004","Block Group 4, Census Tract 9782, San Juan County, Utah"
"85956","35140","1500000US490399721001","Block Group 1, Census Tract 9721, Sanpete County, Utah"
"46417","10249","1500000US490399721002","Block Group 2, Census Tract 9721, Sanpete County, Utah"
"30438","10383","1500000US490399721003","Block Group 3, Census Tract 9721, Sanpete County, Utah"
"51250","11859","1500000US490399721004","Block Group 4, Census Tract 9721, Sanpete County, Utah"
"60395","10558","1500000US490399721005","Block Group 5, Census Tract 9721, Sanpete County, Utah"
"54563","9621","1500000US490399721006","Block Group 6, Census Tract 9721, Sanpete County, Utah"
"50991","6985","1500000US490399722001","Block Group 1, Census Tract 9722, Sanpete County, Utah"
"59934","4518","1500000US490399722002","Block Group 2, Census Tract 9722, Sanpete County, Utah"
"46250","28643","1500000US490399723001","Block Group 1, Census Tract 9723, Sanpete County, Utah"
"63333","24921","1500000US490399723002","Block Group 2, Census Tract 9723, Sanpete County, Utah"
"67616","12886","1500000US490399723003","Block Group 3, Census Tract 9723, Sanpete County, Utah"
"63906","35292","1500000US490399723004","Block Group 4, Census Tract 9723, Sanpete County, Utah"
"80333","21485","1500000US490399724001","Block Group 1, Census Tract 9724, Sanpete County, Utah"
"33860","3693","1500000US490399724002","Block Group 2, Census Tract 9724, Sanpete County, Utah"
"34796","4986","1500000US490399724003","Block Group 3, Census Tract 9724, Sanpete County, Utah"
"54783","14111","1500000US490399724004","Block Group 4, Census Tract 9724, Sanpete County, Utah"
"52734","13502","1500000US490399725001","Block Group 1, Census Tract 9725, Sanpete County, Utah"
"49239","10688","1500000US490399725002","Block Group 2, Census Tract 9725, Sanpete County, Utah"
"65917","10347","1500000US490399725003","Block Group 3, Census Tract 9725, Sanpete County, Utah"
"55240","10229","1500000US490419751001","Block Group 1, Census Tract 9751, Sevier County, Utah"
"58214","4828","1500000US490419751002","Block Group 2, Census Tract 9751, Sevier County, Utah"
"45909","16072","1500000US490419751003","Block Group 3, Census Tract 9751, Sevier County, Utah"
"65000","16806","1500000US490419751004","Block Group 4, Census Tract 9751, Sevier County, Utah"
"53527","6462","1500000US490419752001","Block Group 1, Census Tract 9752, Sevier County, Utah"
"75726","6375","1500000US490419752002","Block Group 2, Census Tract 9752, Sevier County, Utah"
"57313","13917","1500000US490419753001","Block Group 1, Census Tract 9753, Sevier County, Utah"
"47000","26193","1500000US490419753002","Block Group 2, Census Tract 9753, Sevier County, Utah"
"46528","13063","1500000US490419753003","Block Group 3, Census Tract 9753, Sevier County, Utah"
"45231","6687","1500000US490419753004","Block Group 4, Census Tract 9753, Sevier County, Utah"
"52500","10652","1500000US490419754001","Block Group 1, Census Tract 9754, Sevier County, Utah"
"35577","11407","1500000US490419754002","Block Group 2, Census Tract 9754, Sevier County, Utah"
"65087","22136","1500000US490419755001","Block Group 1, Census Tract 9755, Sevier County, Utah"
"46875","16339","1500000US490419755002","Block Group 2, Census Tract 9755, Sevier County, Utah"
"61912","14951","1500000US490419755003","Block Group 3, Census Tract 9755, Sevier County, Utah"
"53977","6242","1500000US490419755004","Block Group 4, Census Tract 9755, Sevier County, Utah"
"65200","19211","1500000US490439641011","Block Group 1, Census Tract 9641.01, Summit County, Utah"
"75972","12682","1500000US490439641012","Block Group 2, Census Tract 9641.01, Summit County, Utah"
"83750","30130","1500000US490439641021","Block Group 1, Census Tract 9641.02, Summit County, Utah"
"94545","35218","1500000US490439641022","Block Group 2, Census Tract 9641.02, Summit County, Utah"
"95625","13682","1500000US490439641023","Block Group 3, Census Tract 9641.02, Summit County, Utah"
"70521","22780","1500000US490439642011","Block Group 1, Census Tract 9642.01, Summit County, Utah"
"74167","15560","1500000US490439642012","Block Group 2, Census Tract 9642.01, Summit County, Utah"
"82138","13319","1500000US490439642013","Block Group 3, Census Tract 9642.01, Summit County, Utah"
"64250","33817","1500000US490439642021","Block Group 1, Census Tract 9642.02, Summit County, Utah"
"77663","10403","1500000US490439642022","Block Group 2, Census Tract 9642.02, Summit County, Utah"
"41786","37344","1500000US490439642031","Block Group 1, Census Tract 9642.03, Summit County, Utah"
"-","**","1500000US490439642032","Block Group 2, Census Tract 9642.03, Summit County, Utah"
"165588","21570","1500000US490439643031","Block Group 1, Census Tract 9643.03, Summit County, Utah"
"198043","24602","1500000US490439643032","Block Group 2, Census Tract 9643.03, Summit County, Utah"
"108750","25893","1500000US490439643041","Block Group 1, Census Tract 9643.04, Summit County, Utah"
"150139","67469","1500000US490439643042","Block Group 2, Census Tract 9643.04, Summit County, Utah"
"-","**","1500000US490439643043","Block Group 3, Census Tract 9643.04, Summit County, Utah"
"99375","16540","1500000US490439643044","Block Group 4, Census Tract 9643.04, Summit County, Utah"
"105865","55011","1500000US490439643051","Block Group 1, Census Tract 9643.05, Summit County, Utah"
"35739","8194","1500000US490439643052","Block Group 2, Census Tract 9643.05, Summit County, Utah"
"159375","66188","1500000US490439643053","Block Group 3, Census Tract 9643.05, Summit County, Utah"
"109395","21846","1500000US490439643061","Block Group 1, Census Tract 9643.06, Summit County, Utah"
"118333","57033","1500000US490439643062","Block Group 2, Census Tract 9643.06, Summit County, Utah"
"69844","13249","1500000US490439643071","Block Group 1, Census Tract 9643.07, Summit County, Utah"
"178333","30302","1500000US490439643072","Block Group 2, Census Tract 9643.07, Summit County, Utah"
"248229","74710","1500000US490439643073","Block Group 3, Census Tract 9643.07, Summit County, Utah"
"161644","7973","1500000US490439643074","Block Group 4, Census Tract 9643.07, Summit County, Utah"
"219013","128642","1500000US490439643081","Block Group 1, Census Tract 9643.08, Summit County, Utah"
"-","**","1500000US490439643082","Block Group 2, Census Tract 9643.08, Summit County, Utah"
"162625","47452","1500000US490439643083","Block Group 3, Census Tract 9643.08, Summit County, Utah"
"210250","87938","1500000US490439644011","Block Group 1, Census Tract 9644.01, Summit County, Utah"
"56607","20755","1500000US490439644012","Block Group 2, Census Tract 9644.01, Summit County, Utah"
"76513","40300","1500000US490439644021","Block Group 1, Census Tract 9644.02, Summit County, Utah"
"93846","26806","1500000US490439644022","Block Group 2, Census Tract 9644.02, Summit County, Utah"
"-","**","1500000US490439644023","Block Group 3, Census Tract 9644.02, Summit County, Utah"
"110991","13828","1500000US490439644024","Block Group 4, Census Tract 9644.02, Summit County, Utah"
"63906","43899","1500000US490451306001","Block Group 1, Census Tract 1306, Tooele County, Utah"
"31250","10160","1500000US490451306002","Block Group 2, Census Tract 1306, Tooele County, Utah"
"89491","29960","1500000US490451306003","Block Group 3, Census Tract 1306, Tooele County, Utah"
"121375","63578","1500000US490451307011","Block Group 1, Census Tract 1307.01, Tooele County, Utah"
"101500","16379","1500000US490451307012","Block Group 2, Census Tract 1307.01, Tooele County, Utah"
"86354","20600","1500000US490451307013","Block Group 3, Census Tract 1307.01, Tooele County, Utah"
"104071","8365","1500000US490451307021","Block Group 1, Census Tract 1307.02, Tooele County, Utah"
"94148","13514","1500000US490451307022","Block Group 2, Census Tract 1307.02, Tooele County, Utah"
"90057","7660","1500000US490451307023","Block Group 3, Census Tract 1307.02, Tooele County, Utah"
"80579","4684","1500000US490451307024","Block Group 4, Census Tract 1307.02, Tooele County, Utah"
"137599","35059","1500000US490451307025","Block Group 5, Census Tract 1307.02, Tooele County, Utah"
"91014","69251","1500000US490451307026","Block Group 6, Census Tract 1307.02, Tooele County, Utah"
"69926","13756","1500000US490451307031","Block Group 1, Census Tract 1307.03, Tooele County, Utah"
"105229","6391","1500000US490451307032","Block Group 2, Census Tract 1307.03, Tooele County, Utah"
"73594","14395","1500000US490451307033","Block Group 3, Census Tract 1307.03, Tooele County, Utah"
"70179","31159","1500000US490451308001","Block Group 1, Census Tract 1308, Tooele County, Utah"
"69118","14660","1500000US490451308002","Block Group 2, Census Tract 1308, Tooele County, Utah"
"72143","49810","1500000US490451308003","Block Group 3, Census Tract 1308, Tooele County, Utah"
"63047","17681","1500000US490451308004","Block Group 4, Census Tract 1308, Tooele County, Utah"
"48538","3878","1500000US490451309001","Block Group 1, Census Tract 1309, Tooele County, Utah"
"51150","12557","1500000US490451309002","Block Group 2, Census Tract 1309, Tooele County, Utah"
"91059","5755","1500000US490451310011","Block Group 1, Census Tract 1310.01, Tooele County, Utah"
"65925","28541","1500000US490451310021","Block Group 1, Census Tract 1310.02, Tooele County, Utah"
"35497","5752","1500000US490451310022","Block Group 2, Census Tract 1310.02, Tooele County, Utah"
"75694","11517","1500000US490451310023","Block Group 3, Census Tract 1310.02, Tooele County, Utah"
"61004","8670","1500000US490451310024","Block Group 4, Census Tract 1310.02, Tooele County, Utah"
"67031","10234","1500000US490451311001","Block Group 1, Census Tract 1311, Tooele County, Utah"
"58854","10835","1500000US490451311002","Block Group 2, Census Tract 1311, Tooele County, Utah"
"76920","23285","1500000US490451311003","Block Group 3, Census Tract 1311, Tooele County, Utah"
"70119","15333","1500000US490451312001","Block Group 1, Census Tract 1312, Tooele County, Utah"
"57052","9171","1500000US490451312002","Block Group 2, Census Tract 1312, Tooele County, Utah"
"-","**","1500000US490459800001","Block Group 1, Census Tract 9800, Tooele County, Utah"
"46042","27052","1500000US490479402011","Block Group 1, Census Tract 9402.01, Uintah County, Utah"
"49063","19686","1500000US490479402012","Block Group 2, Census Tract 9402.01, Uintah County, Utah"
"49750","11904","1500000US490479402013","Block Group 3, Census Tract 9402.01, Uintah County, Utah"
"72500","10075","1500000US490479402014","Block Group 4, Census Tract 9402.01, Uintah County, Utah"
"65682","4710","1500000US490479402015","Block Group 5, Census Tract 9402.01, Uintah County, Utah"
"61424","12099","1500000US490479682001","Block Group 1, Census Tract 9682, Uintah County, Utah"
"81583","12911","1500000US490479682002","Block Group 2, Census Tract 9682, Uintah County, Utah"
"74896","12142","1500000US490479682003","Block Group 3, Census Tract 9682, Uintah County, Utah"
"90266","8001","1500000US490479683011","Block Group 1, Census Tract 9683.01, Uintah County, Utah"
"32204","12469","1500000US490479683012","Block Group 2, Census Tract 9683.01, Uintah County, Utah"
"83266","11006","1500000US490479683021","Block Group 1, Census Tract 9683.02, Uintah County, Utah"
"75085","23730","1500000US490479683022","Block Group 2, Census Tract 9683.02, Uintah County, Utah"
"78864","32500","1500000US490479683023","Block Group 3, Census Tract 9683.02, Uintah County, Utah"
"58750","32429","1500000US490479684011","Block Group 1, Census Tract 9684.01, Uintah County, Utah"
"41518","7771","1500000US490479684012","Block Group 2, Census Tract 9684.01, Uintah County, Utah"
"52813","31691","1500000US490479684013","Block Group 3, Census Tract 9684.01, Uintah County, Utah"
"70129","19346","1500000US490479684021","Block Group 1, Census Tract 9684.02, Uintah County, Utah"
"58500","15545","1500000US490479684022","Block Group 2, Census Tract 9684.02, Uintah County, Utah"
"44355","19535","1500000US490479684023","Block Group 3, Census Tract 9684.02, Uintah County, Utah"
"80489","22847","1500000US490490001021","Block Group 1, Census Tract 1.02, Utah County, Utah"
"84167","24083","1500000US490490001022","Block Group 2, Census Tract 1.02, Utah County, Utah"
"88068","31355","1500000US490490001023","Block Group 3, Census Tract 1.02, Utah County, Utah"
"63846","9409","1500000US490490001024","Block Group 4, Census Tract 1.02, Utah County, Utah"
"89219","53021","1500000US490490001031","Block Group 1, Census Tract 1.03, Utah County, Utah"
"87305","16061","1500000US490490001032","Block Group 2, Census Tract 1.03, Utah County, Utah"
"59167","23521","1500000US490490001033","Block Group 3, Census Tract 1.03, Utah County, Utah"
"71995","15557","1500000US490490001034","Block Group 4, Census Tract 1.03, Utah County, Utah"
"72083","7910","1500000US490490001041","Block Group 1, Census Tract 1.04, Utah County, Utah"
"96528","11041","1500000US490490001042","Block Group 2, Census Tract 1.04, Utah County, Utah"
"77019","10523","1500000US490490001051","Block Group 1, Census Tract 1.05, Utah County, Utah"
"93947","14973","1500000US490490001052","Block Group 2, Census Tract 1.05, Utah County, Utah"
"41680","5189","1500000US490490002031","Block Group 1, Census Tract 2.03, Utah County, Utah"
"88977","9958","1500000US490490002032","Block Group 2, Census Tract 2.03, Utah County, Utah"
"55938","17905","1500000US490490002033","Block Group 3, Census Tract 2.03, Utah County, Utah"
"114231","32518","1500000US490490002041","Block Group 1, Census Tract 2.04, Utah County, Utah"
"91923","21391","1500000US490490002042","Block Group 2, Census Tract 2.04, Utah County, Utah"
"64769","10944","1500000US490490002043","Block Group 3, Census Tract 2.04, Utah County, Utah"
"61983","18143","1500000US490490002044","Block Group 4, Census Tract 2.04, Utah County, Utah"
"39570","8176","1500000US490490002045","Block Group 5, Census Tract 2.04, Utah County, Utah"
"126250","32723","1500000US490490002051","Block Group 1, Census Tract 2.05, Utah County, Utah"
"101756","10359","1500000US490490002052","Block Group 2, Census Tract 2.05, Utah County, Utah"
"108000","12208","1500000US490490002061","Block Group 1, Census Tract 2.06, Utah County, Utah"
"86797","10668","1500000US490490002062","Block Group 2, Census Tract 2.06, Utah County, Utah"
"60503","5887","1500000US490490004001","Block Group 1, Census Tract 4, Utah County, Utah"
"72768","9017","1500000US490490004002","Block Group 2, Census Tract 4, Utah County, Utah"
"85800","13246","1500000US490490005041","Block Group 1, Census Tract 5.04, Utah County, Utah"
"52000","9381","1500000US490490005042","Block Group 2, Census Tract 5.04, Utah County, Utah"
"73611","11854","1500000US490490005043","Block Group 3, Census Tract 5.04, Utah County, Utah"
"82232","12680","1500000US490490005051","Block Group 1, Census Tract 5.05, Utah County, Utah"
"103333","18759","1500000US490490005052","Block Group 2, Census Tract 5.05, Utah County, Utah"
"108889","37271","1500000US490490005053","Block Group 3, Census Tract 5.05, Utah County, Utah"
"63667","18124","1500000US490490005061","Block Group 1, Census Tract 5.06, Utah County, Utah"
"83184","10840","1500000US490490005062","Block Group 2, Census Tract 5.06, Utah County, Utah"
"78393","12539","1500000US490490005071","Block Group 1, Census Tract 5.07, Utah County, Utah"
"100855","7014","1500000US490490005072","Block Group 2, Census Tract 5.07, Utah County, Utah"
"55266","7529","1500000US490490005081","Block Group 1, Census Tract 5.08, Utah County, Utah"
"73239","13157","1500000US490490005082","Block Group 2, Census Tract 5.08, Utah County, Utah"
"47094","17950","1500000US490490005083","Block Group 3, Census Tract 5.08, Utah County, Utah"
"63333","11446","1500000US490490005091","Block Group 1, Census Tract 5.09, Utah County, Utah"
"57288","6732","1500000US490490005092","Block Group 2, Census Tract 5.09, Utah County, Utah"
"31811","4375","1500000US490490005093","Block Group 3, Census Tract 5.09, Utah County, Utah"
"65536","23902","1500000US490490006011","Block Group 1, Census Tract 6.01, Utah County, Utah"
"76346","22056","1500000US490490006012","Block Group 2, Census Tract 6.01, Utah County, Utah"
"91063","14988","1500000US490490006031","Block Group 1, Census Tract 6.03, Utah County, Utah"
"77000","13665","1500000US490490006032","Block Group 2, Census Tract 6.03, Utah County, Utah"
"78672","59738","1500000US490490006033","Block Group 3, Census Tract 6.03, Utah County, Utah"
"143500","43242","1500000US490490006041","Block Group 1, Census Tract 6.04, Utah County, Utah"
"137417","9562","1500000US490490006042","Block Group 2, Census Tract 6.04, Utah County, Utah"
"43475","4446","1500000US490490007031","Block Group 1, Census Tract 7.03, Utah County, Utah"
"58153","5224","1500000US490490007032","Block Group 2, Census Tract 7.03, Utah County, Utah"
"60144","13052","1500000US490490007033","Block Group 3, Census Tract 7.03, Utah County, Utah"
"40417","12943","1500000US490490007061","Block Group 1, Census Tract 7.06, Utah County, Utah"
"88854","18294","1500000US490490007062","Block Group 2, Census Tract 7.06, Utah County, Utah"
"73527","16744","1500000US490490007063","Block Group 3, Census Tract 7.06, Utah County, Utah"
"67969","30309","1500000US490490007064","Block Group 4, Census Tract 7.06, Utah County, Utah"
"75385","11260","1500000US490490007071","Block Group 1, Census Tract 7.07, Utah County, Utah"
"87550","10326","1500000US490490007072","Block Group 2, Census Tract 7.07, Utah County, Utah"
"108571","20489","1500000US490490007081","Block Group 1, Census Tract 7.08, Utah County, Utah"
"94432","6428","1500000US490490007082","Block Group 2, Census Tract 7.08, Utah County, Utah"
"75234","14961","1500000US490490007091","Block Group 1, Census Tract 7.09, Utah County, Utah"
"114583","18953","1500000US490490007092","Block Group 2, Census Tract 7.09, Utah County, Utah"
"123077","28734","1500000US490490007101","Block Group 1, Census Tract 7.10, Utah County, Utah"
"117031","35409","1500000US490490007102","Block Group 2, Census Tract 7.10, Utah County, Utah"
"141250","32221","1500000US490490007111","Block Group 1, Census Tract 7.11, Utah County, Utah"
"117000","11699","1500000US490490007112","Block Group 2, Census Tract 7.11, Utah County, Utah"
"67569","12370","1500000US490490008011","Block Group 1, Census Tract 8.01, Utah County, Utah"
"29514","10565","1500000US490490008012","Block Group 2, Census Tract 8.01, Utah County, Utah"
"52356","13441","1500000US490490008013","Block Group 3, Census Tract 8.01, Utah County, Utah"
"57143","18176","1500000US490490008021","Block Group 1, Census Tract 8.02, Utah County, Utah"
"71442","31715","1500000US490490008022","Block Group 2, Census Tract 8.02, Utah County, Utah"
"48594","4503","1500000US490490008023","Block Group 3, Census Tract 8.02, Utah County, Utah"
"37399","4411","1500000US490490009011","Block Group 1, Census Tract 9.01, Utah County, Utah"
"58482","11492","1500000US490490009012","Block Group 2, Census Tract 9.01, Utah County, Utah"
"56629","9751","1500000US490490009013","Block Group 3, Census Tract 9.01, Utah County, Utah"
"75000","24833","1500000US490490009031","Block Group 1, Census Tract 9.03, Utah County, Utah"
"97679","16859","1500000US490490009032","Block Group 2, Census Tract 9.03, Utah County, Utah"
"79583","32213","1500000US490490009033","Block Group 3, Census Tract 9.03, Utah County, Utah"
"73698","9803","1500000US490490009041","Block Group 1, Census Tract 9.04, Utah County, Utah"
"101667","15943","1500000US490490009042","Block Group 2, Census Tract 9.04, Utah County, Utah"
"65486","18783","1500000US490490010011","Block Group 1, Census Tract 10.01, Utah County, Utah"
"70179","17012","1500000US490490010012","Block Group 2, Census Tract 10.01, Utah County, Utah"
"80147","10622","1500000US490490010013","Block Group 3, Census Tract 10.01, Utah County, Utah"
"80227","7249","1500000US490490010021","Block Group 1, Census Tract 10.02, Utah County, Utah"
"73274","16190","1500000US490490010022","Block Group 2, Census Tract 10.02, Utah County, Utah"
"54107","21055","1500000US490490011031","Block Group 1, Census Tract 11.03, Utah County, Utah"
"68819","12464","1500000US490490011032","Block Group 2, Census Tract 11.03, Utah County, Utah"
"101667","19921","1500000US490490011051","Block Group 1, Census Tract 11.05, Utah County, Utah"
"55833","12552","1500000US490490011052","Block Group 2, Census Tract 11.05, Utah County, Utah"
"64083","27285","1500000US490490011061","Block Group 1, Census Tract 11.06, Utah County, Utah"
"69671","15609","1500000US490490011062","Block Group 2, Census Tract 11.06, Utah County, Utah"
"89659","18972","1500000US490490011071","Block Group 1, Census Tract 11.07, Utah County, Utah"
"57759","3389","1500000US490490011072","Block Group 2, Census Tract 11.07, Utah County, Utah"
"43159","6294","1500000US490490011081","Block Group 1, Census Tract 11.08, Utah County, Utah"
"42702","6891","1500000US490490011082","Block Group 2, Census Tract 11.08, Utah County, Utah"
"81000","22098","1500000US490490012011","Block Group 1, Census Tract 12.01, Utah County, Utah"
"68203","20606","1500000US490490012012","Block Group 2, Census Tract 12.01, Utah County, Utah"
"47193","15493","1500000US490490012021","Block Group 1, Census Tract 12.02, Utah County, Utah"
"71118","19467","1500000US490490012022","Block Group 2, Census Tract 12.02, Utah County, Utah"
"47271","11110","1500000US490490012023","Block Group 3, Census Tract 12.02, Utah County, Utah"
"102027","62278","1500000US490490013001","Block Group 1, Census Tract 13, Utah County, Utah"
"56731","35716","1500000US490490013002","Block Group 2, Census Tract 13, Utah County, Utah"
"58885","5201","1500000US490490013003","Block Group 3, Census Tract 13, Utah County, Utah"
"-","**","1500000US490490014011","Block Group 1, Census Tract 14.01, Utah County, Utah"
"67019","11548","1500000US490490014012","Block Group 2, Census Tract 14.01, Utah County, Utah"
"129653","17898","1500000US490490014013","Block Group 3, Census Tract 14.01, Utah County, Utah"
"72841","66255","1500000US490490014014","Block Group 4, Census Tract 14.01, Utah County, Utah"
"33554","8931","1500000US490490014021","Block Group 1, Census Tract 14.02, Utah County, Utah"
"68669","11195","1500000US490490014022","Block Group 2, Census Tract 14.02, Utah County, Utah"
"47354","9483","1500000US490490014023","Block Group 3, Census Tract 14.02, Utah County, Utah"
"70750","33501","1500000US490490014024","Block Group 4, Census Tract 14.02, Utah County, Utah"
"100125","23308","1500000US490490015011","Block Group 1, Census Tract 15.01, Utah County, Utah"
